osm_id,code,fclass,name,Lat,Long
6796443748,5602,railway_halt,Dulakhapatna,86.282077099999995,21.007614400000001
6796478169,5601,railway_station,Baitarni Road,86.234454700000001,20.987059100000000
6796481363,5602,railway_halt,Korai,86.176727999999997,20.959739500000001
6797049113,5602,railway_halt,Brahmani,86.056936399999998,20.891164199999999
6797172009,5601,railway_station,Barithengarh,86.059150000000002,20.656894200000000
6797206418,5601,railway_station,Kapilas Road Junction,85.993066299999995,20.557299100000002
6797213411,5602,railway_halt,Manguli Chowdwar,85.936870400000004,20.525808300000001
6797225385,5601,railway_station,Nergundi Junction,85.958666100000002,20.537815899999998
6797237111,5602,railway_halt,Kathajori,85.896288299999995,20.450406099999999
6797237162,5602,railway_halt,Gopalpur Balikuda,85.878669099999996,20.432789400000001
6797363015,5602,railway_halt,Patia,85.841137000000003,20.347924500000001
6797410439,5602,railway_halt,Lingaraj Temple Road,85.816377299999999,20.235113299999998
6797411542,5602,railway_halt,Vani Vihar,85.853278500000002,20.292598300000002
6797432094,5602,railway_halt,Sarkantra,85.789565100000004,20.222558800000002
6800926585,5602,railway_halt,Argul,85.670638600000004,20.124243900000000
6801119302,5601,railway_station,Kaipadar Road,85.639456600000003,20.104605299999999
6801119465,5602,railway_halt,Mukteswar,85.437545000000000,19.918666200000001
6801123882,5602,railway_halt,Golabai,85.556223200000005,20.017255299999999
6801150747,5601,railway_station,Nirakarpur,85.529791599999996,19.991583299999999
6801156856,5601,railway_station,Chilka,85.179249600000006,19.686519799999999
6801166305,5601,railway_station,Bhusandpur,85.477209599999995,19.952838700000001
6801171458,5601,railway_station,Gangadharpur,85.292991599999993,19.815733500000000
6801182582,5601,railway_station,Kalupara Ghat,85.403421499999993,19.897134800000000
6801195025,5602,railway_halt,Kuhuri B.H.,85.352654000000001,19.859989700000000
6801209089,5602,railway_halt,Solari B.H.,85.248241199999995,19.800658200000001
6801230887,5601,railway_station,Balugaon,85.201499799999993,19.748039700000000
6801234294,5602,railway_halt,Kalijai,85.151905400000004,19.647849099999998
6801253146,5601,railway_station,Khallikot,85.127761800000002,19.611017000000000
6801319554,5601,railway_station,Rambha,85.094721699999994,19.538359000000000
6801333064,5602,railway_halt,Burudi B.H.,85.087337300000002,19.482848199999999
6801363419,5601,railway_station,Humma,85.076312999999999,19.443542600000001
6801367752,5601,railway_station,Ganjam,85.046276599999999,19.395254099999999
6801384444,5601,railway_station,Chatrapur,84.973742099999996,19.359228200000000
6803038302,5601,railway_station,Jagannathapur,84.867784999999998,19.330369999999998
6815921213,5602,railway_halt,Thakurtota,86.971385299999994,21.652404400000002
6815921252,5601,railway_station,Bhanjpur,86.734424200000007,21.954014500000000
6815961646,5602,railway_halt,Jamsole,86.817564000000004,21.874915500000000
